BCN
-108.961,28.261
-108.994,28.293
-108.993,28.258
-109.02528.2764
-109.077,28.290
-109.065,28.201
-109.071,28.145
-109.023,28.002
-108.970,27.975
-108.931,27.940
-108.914,27.852
-108.872,27.838
-108.889,27.815
-108.913,27.806
-108.920,27.777
-108.897,27.742
-108.832,27.744
-108.792,27.731
-108.767,27.706
-108.762,27.677
-108.748,27.662
-108.755,27.632
-108.713,27.566
-108.654,27.543
-108.658,27.467
-108.633,27.429
-108.631,27.384
-108.592,27.311
-108.670,27.239
-108.650,27.175
-108.602,27.150
-108.602,27.036
-108.563,27.047
-108.572,27.011
-108.550,26.995
-108.424,26.975
-108.468,26.971
-108.554,26.820
-108.538,26.802
-108.552,26.780
-108.565,26.780
-108.577,26.793
-108.578,26.760
-108.594,26.760
-108.599,26.726
-108.618,26.728
-108.628,26.717
-108.632,26.676
-108.658,26.668
-108.680,26.641
-108.676,26.588
-108.738,26.595
-108.874,26.551
-108.898,26.482
-108.830,26.480
-108.878,26.448
-108.856,26.432
-108.887,26.404
-108.907,26.421
-108.943,26.388
-109.007,26.402
-109.071,26.358
-109.097,26.314
-109.128,26.299
-109.166,26.308
-109.205,26.349
-109.259,26.320
-109.244,26.460
-109.335,26.581
-109.537,26.681
-109.664,26.669
-109.770,26.703
-109.819,26.751
-109.855,26.792
-109.900,26.922
-109.950,27.003
-110.066,27.081
-110.288,27.148
-110.336,27.170
-110.415,27.252
-110.521,27.289
-110.536,27.278
-110.589,27.299
-110.589,27.301
-110.605,27.318
-110.607,27.357
-110.625,27.604
-110.619,27.870
-110.885,27.838
-111.107,27.936
-111.249,28.050
-111.707,28.458
-111.933,28.734
-112.040,28.854
-112.286,28.680
-112.591,28.858
-112.746,29.906
-113.115,30.744
-113.132,30.802
-113.129,31.064
-113.051,31.159
-113.550,31.293
-113.647,31.339
-113.670,31.502
-113.876,31.594
-114.028,31.489
-114.158,31.490
-114.282,31.545
-114.447,31.648
-114.664,31.645
-114.763,31.675
-114.821,31.748
-114.810,31.818
-114.829,31.836
-114.841,31.861
-114.969,31.911
-114.963,32.038
-114.992,32.145
-114.974,32.180
-115.058,32.252
-114.993,32.322
-114.963,32.357
-114.969,32.396
-114.931,32.491
-114.796,32.482
-114.796,32.486
CHH
-108.712,31.332
-108.445,31.333
-108.209,31.332
-108.208,31.783
-107.317,31.785
-106.529,31.785
-106.492,31.750
-106.456,31.765
-106.400,31.743
-106.350,31.701
-106.301,31.619
-106.275,31.557
-106.240,31.539
-106.196,31.466
-106.113,31.429
-106.076,31.398
-106.004,31.395
-105.956,31.367
-105.924,31.318
-105.871,31.292
-105.780,31.194
-105.773,31.161
-105.744,31.165
-105.705,31.137
-105.646,31.116
-105.599,31.084
-105.550,30.990
-105.499,30.968
-105.445,30.919
-105.320,30.834
-105.171,30.788
-105.109,30.744
-105.071,30.703
-105.001,30.690
-104.967,30.613
-104.919,30.606
-104.869,30.521
-104.847,30.420
-104.711,30.246
-104.678,30.167
-104.689,30.022
-104.671,29.924
-104.608,29.837
-104.545,29.741
-104.494,29.640
-104.397,29.574
-104.273,29.520
-104.213,29.486
-104.079,29.354
-103.823,29.282
-103.781,29.267
-103.695,29.187
-103.552,29.162
-103.440,29.065
-103.401,29.026
-103.357,29.013
-103.335,29.044
-103.299,29.027
-103.547,28.612
-103.588,28.632
-103.969,27.923
-103.843,27.451
-103.884,27.307
-103.843,27.317
-103.742,27.082
-103.857,26.887
-103.753,26.838
-103.684,26.725
-103.865,26.752
-103.997,26.749
-103.992,26.779
-104.038,26.776
-104.042,26.743
-104.229,26.776
-104.266,26.850
-104.317,26.798
-104.290.26.727
-104.332,26.656
-104.435,26.610
-104.468,26.522
-104.507,26.459
-104.489,26.432
-104.526,26.397
-104.575,26.342
-104.593,26.383
-104.622,26.370
-104.741,26.491
-104.763,26.485
-104.787,26.506
-104.900,26.509
-104.971,26.468
-104.961,26.452
-104.995,26.457
-105.059,26.430
-105.107,26.522
-105.269,26.461
-105.282,26.494
-105.317,26.458
-105.358,26.482
-105.340,26.509
-105.371,26.533
-105.405,26.517
-105.438,26.529
-105.471,26.531
-105.475,26.509
-105.488,26.512
-105.506,26.544
-105.553,26.547
-105.621,26.681
-105.602,26.616
-105.677,26.619
-105.670,26.637
-105.683,26.661
-105.707,26.651
-105.727,26.697
-105.756,26.717
-105.797,26.700
-105.782,26.664
-105.867,26.747
-105.874,26.736
-105.894,26.742
-105.896,26.761
-105.905,26.751
-105.921,26.764
-105.939,26.764
-106.047,26.844
-106.067,26.831
-106.104,26.755
-106.121,26.780
-106.177,26.772
-106.176,26.728
-106.145,26.725
-106.128,26.710
-106.131,26.693
-106.148,26.707
-106.190,26.703
-106.255,26.634
-106.229,26.641
-106.241,26.545
-106.279,26.531
-106.280,26.509
-106.257,26.508
-106.243,26.471
-106.268,26.406
-106.301,26.397
-106.301,26.363
-106.279,26.368
-106.290,26.333
-106.316,26.347
-106.435,26.204
-106.419,26.137
-106.466,26.112
-106.457,26.097
-106.471,26.060
-106.452,26.040
-106.477,26.008
-106.446,26.005
-106.461,25.969
-106.553,26.947
-106.560,25.918
-106.558,25.692
-106.465,25.745
-106.462,25.725
-106.564,25.664
-106.663,25.568
-106.695,25.589
-106.873,25.572
-106.895,25.643
-106.990,25.661
-106.967,25.670
-106.965,25.700
-106.98925.7142
-107.016,25.691
-107.042,25.695
-107.066,25.718
-107.059,25.756
-107.241,25.880
-107.242,25.894
-107.296,25.923
-107.278,26.003
-107.307,26.047
-107.304,26.075
-107.346,26.109
-107.405,26.141
-107.452,26.142
-107.491,26.116
-107.522,26.105
-107.558,26.166
-107.635,26.156
-107.709,26.174
-107.739,26.166
-107.749,26.136
-107.782,26.137
-107.789,26.169
-107.816,26.184
-107.843,26.184
-108.011,26.438
-107.958,26.488
-107.958,26.523
-108.013,26.577
-108.082,26.638
-108.014,26.690
-108.018,26.733
-108.003,26.758
-108.013,26.774
-108.039,26.771
-108.028,26.798
-108.096,26.870
-108.144,26.866
-108.142,26.911
-108.169,26.896
-108.175,26.879
-108.181,26.902
-108.212,26.905
-108.201,26.878
-108.229,26.902
-108.235,26.956
-108.179,27.003
-108.193,27.036
-108.224,27.025
-108.241,27.044
-108.283,27.011
-108.294,27.036
-108.317,27.034
-108.324,27.022
-108.321,27.008
-108.333,27.003
-108.354,27.025
-108.409,27.012
-108.466,27.040
-108.490,27.036
-108.482,27.016
-108.507,27.006
-108.502,26.988
-108.552,26.996
-108.573,27.012
-108.563,27.047
-108.602,27.037
-108.604,27.146
-108.635,27.161
-108.670,27.241
-108.589,27.311
-108.630,27.383
-108.631,27.425
-108.656,27.470
-108.653,27.543
-108.713,27.565
-108.756,27.632
-108.748,27.660
-108.763,27.675
-108.765,27.709
-108.809,27.744
-108.895,27.743
-108.924,27.785
-108.913,27.807
-108.888,27.814
-108.869,27.838
-108.919,27.858
-108.928,27.941
-108.950,27.955
-108.966,27.975
-108.992,27.983
-109.033,28.017
-109.071,28.145
-109.060,28.201
-109.071,28.269
-109.068,28.289
-109.023,28.281
-108.800,28.265
-108.637,28.317
-108.635,28.340
-108.602,28.347
-108.537,28.318
-108.521,28.365
-108.47928.3686
-108.514,28.423
-108.504,28.453
-108.519,28.451
-108.504,28.494
-108.508,28.506
-108.523,28.503
-108.531,28.560
-108.565,28.593
-108.580,28.631
-108.583,28.741
-108.643,28.761
-108.645,28.791
-108.620,28.808
-108.657,28.810
-108.705,28.885
-108.722,29.065
-108.706,29.082
-108.730,29.096
-108.694,29.131
-108.728,29.170
-108.747,29.161
-108.755,29.195
-108.738,29.197
-108.736,29.236
-108.760,29.251
-108.729,29.271
-108.681,29.268
-108.671,29.309
-108.721,29.463
-108.685,29.479
-108.623,29.500
-108.650,29.506
-108.663,29.544
-108.636,29.558
-108.659,29.581
-108.644,29.615
-108.653,29.649
-108.617,29.661
-108.657,29.715
-108.539,29.733
-108.542,29.799
-108.624,29.797
-108.636,29.830
-108.611,29.842
-108.626,29.953
-108.604,30.026
-108.621,30.291
-108.550,30.260
-108.537,30.284
-108.578,30.327
-108.617,30.340
-108.617,30.371
-108.648,30.417
-108.598,30.464
-108.655,30.467
-108.677,30.564
-108.716,30.565
-108.721,30.593
-108.772,30.587
-108.826,30.599
-108.876,30.619
-108.865,30.694
-108.898,30.735
-108.948,30.740
-108.933,30.827
-108.938,30.909
-108.802,30.901
-108.806,31.000
-108.673,31.000
-108.850,31.138
-108.809,31.191
-108.845,31.191
-108.856,31.214
-108.909,31.204
-108.882,31.236
-108.816,31.235
-108.755,31.331
-108.712,31.332
COA
-103.255,29.049
-103.194,28.998
-103.134,29.001
-102.986,29.199
-102.689,29.747
-102.519,29.778
-102.387,29.766
-102.343,29.892
-102.098,29.795
-101.835,29.818
-101.656,29.761
-101.552,29.799
-101.420,29.800
-100.651,29.111
-100.497,28.731
-100.266,28.303
-100.047,28.105
 -99.838,27.797
 -99.992,27.622
-100.190,27.817
-100.365,27.686
-100.426,27.398
-100.700,27.335
-100.849,27.208
-100.832,27.037
-100.689,27.115
-100.640,27.079
-100.536,27.042
-100.558,26.807
-100.629,26.674
-100.695,26.625
-100.750,26.743
-101.214,26.370
-101.071,26.182
-100.926,26.088
-100.843,25.945
-100.825,25.884
-100.864,25.819
-100.810,25.730
-100.788,25.683
-100.779,25.639
-100.732,25.633
-100.719,25.602
-100.691,25.566
-100.632,25.568
-100.614,25.543
-100.562,25.538
-100.540,25.532
-100.528,25.514
-100.603,25.520
-100.617,25.505
-100.582,25.494
-100.586,25.472
-100.524,25.463
-100.521,25.434
-100.484,25.429
-100.450,25.406
-100.469,25.337
-100.394,25.326
-100.323,25.339
-100.284,25.319
-100.254,25.296
-100.232,25.276
-100.250,25.265
-100.260,25.253
-100.234,25.233
-100.240,25.204
-100.290,25.209
-100.324,25.222
-100.332,25.186
-100.464,25.228
-100.591,25.254
-100.722,25.232
-100.751,25.206
-100.808,25.157
-100.820,24.990
-100.732,24.912
-100.831,24.825
-100.799,24.751
-100.803,24.561
-100.853,24.554
-100.902,24.583
-100.962,24.543
-101.083,24.593
-101.145,24.649
-101.191,24.762
-101.338,24.815
-101.406,24.784
-101.475,24.737
-101.619,24.753
-101.637,24.797
-101.610,24.789
-101.601,24.834
-101.648,24.876
-101.681,24.832
-101.780,24.869
-101.824,24.961
-101.849,25.031
-102.000,25.055
-102.134,25.082
-102.282,25.129
-102.368,25.124
-102.460,25.113
-102.445,25.000
-102.678,25.066
-102.865,24.744
-102.968,24.797
-103.086,24.816
-103.255,24.965
-103.245,24.992
-103.275,25.024
-103.269,25.061
-103.354,25.107
-103.430,25.206
-103.512,25.276
-103.451,25.384
-103.391,25.397
-103.339,25.373
-103.336,25.396
-103.496,25.537
-103.469,25.545
-103.439,25.585
-103.420,25.622
-103.398,25.645
-103.381,25.642
-103.339,25.728
-103.321,25.818
-103.343,25.847
-103.351,26.140
-103.255,26.289
-103.332,26.381
-103.374,26.603
-103.650,26.698
-103.663,26.720
-103.712,26.732
-103.767,26.838
-103.846,26.882
-103.745,27.085
-103.845,27.318
-103.882,27.306
-103.843,27.461
-103.961,27.922
-103.591,28.637
-103.550,28.614
-103.299,29.026
-103.255,29.049
NLE
 -99.831,27.794
 -99.721,27.686
 -99.925,27.551
 -99.914,27.483
 -99.761,27.435
 -99.745,27.284
 -99.686,27.102
 -99.649,27.070
 -99.775,26.935
 -99.767,26.889
 -99.730,26.910
 -99.591,26.860
 -99.666,26.672
 -99.539,26.666
 -99.397,26.591
 -99.432,26.350
 -99.399,26.302
 -99.363,26.324
 -99.259,26.247
 -99.201,26.258
 -99.164,26.059
 -99.026,26.098
 -98.900,25.963
 -98.820,26.047
 -98.590,26.016
 -98.583,25.487
 -98.426,25.486
 -98.422,25.439
 -98.947,25.075
 -99.013,25.073
 -99.029,25.126
 -99.066,25.121
 -99.101,25.066
 -99.162,25.051
 -99.187,25.009
 -99.162,24.920
 -99.210,24.860
 -99.186,24.783
 -99.213,24.777
 -99.291,24.812
 -99.368,24.772
 -99.393,24.740
 -99.451,24.732
 -99.500,24.696
 -99.500,24.648
 -99.554,24.612
 -99.600,24.625
 -99.732,24.557
 -99.714,24.482
 -99.634,24.502
 -99.587,24.365
 -99.645,24.221
 -99.659,24.119
 -99.546,24.033
 -99.542,23.997
 -99.521,23.993
 -99.486,23.958
 -99.459,23.862
 -99.493,23.877
 -99.565,23.793
 -99.613,23.761
 -99.728,23.783
 -99.866,23.773
 -99.964,23.555
 -99.914,23.375
-100.072,23.404
-100.148,23.338
-100.077,23.310
-100.093,23.224
-100.226,23.248
-100.206,23.307
-100.215,23.307
-100.223,23.301
-100.269,23.308
-100.278,23.305
-100.306,23.259
-100.376,23.265
-100.362,23.186
-100.322,23.194
-100.333,23.161
-100.484,23.195
-100.462,23.371
-100.516,23.421
-100.492,23.522
-100.459,23.510
-100.472,23.562
-100.490,23.570
-100.490,23.607
-100.439,23.691
-100.464,23.686
-100.496,23.737
-100.497,23.802
-100.524,23.817
-100.561,23.920
-100.519,24.138
-100.608,24.174
-100.586,24.232
-100.637,24.225
-100.599,24.410
-100.667,24.458
-100.707,24.493
-100.743,24.459
-100.808,24.560
-100.801,24.748
-100.831,24.831
-100.731,24.915
-100.821,24.992
-100.809,25.158
-100.775,25.215
-100.711,25.234
-100.596,25.260
-100.338,25.185
-100.332,25.224
-100.245,25.207
-100.260,25.254
-100.243,25.267
-100.232,25.274
-100.254,25.301
-100.288,25.315
-100.321,25.340
-100.394,25.326
-100.467,25.336
-100.453,25.411
-100.516,25.432
-100.527,25.463
-100.585,25.469
-100.586,25.491
-100.619,25.517
-100.526,25.516
-100.678,25.567
-100.754,25.651
-100.872,25.808
-100.840,25.947
-100.923,26.092
-101.069,26.187
-101.208,26.368
-100.751,26.736
-100.693,26.618
-100.620,26.681
-100.600,26.748
-100.540,26.808
-100.549,26.859
-100.540,26.892
-100.547,26.929
-100.534,27.047
-100.646,27.071
-100.686,27.119
-100.721,27.077
-100.741,27.077
-100.745,27.034
-100.757,27.055
-100.768,27.064
-100.804,27.042
-100.809,27.070
-100.833,27.070
-100.842,27.200
-100.693,27.332
-100.417,27.393
-100.355,27.679
-100.191,27.808
 -99.992,27.618
 -99.835,27.792
 -99.831,27.794
TAM
 -99.709,27.686
 -99.591,27.655
 -99.503,27.582
 -99.473,27.492
 -99.503,27.323
 -99.421,27.262
 -99.426,27.035
 -99.258,26.866
 -99.083,26.459
 -98.797,26.380
 -98.448,26.250
 -98.204,26.077
 -97.660,26.052
 -97.492,25.924
 -97.424,25.867
 -97.358,25.956
 -97.113,25.964
 -97.144,25.763
 -97.767,24.037
 -97.747,23.450
 -97.762,22.968
 -97.777,22.854
 -97.800,22.780
 -97.880,22.657
 -97.851,22.571
 -97.778,22.264
 -97.826,22.246
 -97.843,22.203
 -97.893,22.223
 -97.935,22.253
 -97.936,22.266
 -98.003,22.296
 -97.998,22.316
 -97.985,22.314
 -97.981,22.335
 -98.010,22.349
 -98.050,22.354
 -98.075,22.345
 -98.088,22.371
 -98.104,22.365
 -98.115,22.377
 -98.113,22.394
 -98.188,22.422
 -98.202,22.447
 -98.194,22.469
 -98.233,22.460
 -98.246,22.469
 -98.317,22.472
 -98.311,22.444
 -98.327,22.436
 -98.313,22.417
 -98.318,22.382
 -98.325,22.400
 -98.358,22.390
 -98.354,22.407
 -98.385,22.387
 -98.389,22.420
 -98.409,22.399
 -98.430,22.413
 -98.437,22.433
 -98.454,22.408
 -98.466,22.432
 -98.499,22.425
 -98.547,22.401
 -98.588,22.394
 -98.634,22.412
 -98.680,22.406
 -98.784,22.361
 -98.870,22.370
 -98.908,22.361
 -98.934,22.390
 -99.063,22.416
 -99.114,22.403
 -99.231,22.412
 -99.329,22.636
 -99.369,22.627
 -99.389,22.673
 -99.440,22.662
 -99.482,22.754
 -99.545,22.737
 -99.525,22.684
 -99.495,22.620
 -99.530,22.611
 -99.559,22.642
 -99.681,22.682
 -99.738,22.654
 -99.798,22.670
 -99.806,22.656
 -99.850,22.677
 -99.845,22.730
 -99.879,22.749
-100.099,22.763
-100.029,22.823
-100.045,22.919
-100.109,22.917
-100.112,22.968
-100.096,23.012
-100.075,22.995
-100.065,23.037
-100.010,23.063
-100.065,23.094
-100.071,23.120
-100.116,23.125
-100.116,23.197
-100.079,23.307
-100.148,23.340
-100.072,23.399
 -99.978,23.391
 -99.920,23.379
 -99.963,23.558
 -99.865,23.775
 -99.734,23.784
 -99.597,23.763
 -99.496,23.876
 -99.457,23.860
 -99.466,23.893
 -99.486,23.958
 -99.657,24.120
 -99.649,24.217
 -99.586,24.374
 -99.631,24.507
 -99.714,24.488
 -99.734,24.554
 -99.666,24.593
 -99.605,24.622
 -99.579,24.623
 -99.552,24.605
 -99.489,24.646
 -99.496,24.697
 -99.443,24.730
 -99.383,24.740
 -99.366,24.769
 -99.287,24.807
 -99.209,24.774
 -99.177,24.781
 -99.206,24.861
 -99.154,24.924
 -99.184,25.009
 -99.161,25.050
 -99.092,25.062
 -99.065,25.118
 -99.026,25.122
 -99.014,25.071
 -98.940,25.071
 -98.418,25.441
 -98.421,25.493
 -98.577,25.496
 -98.588,26.028
 -98.825,26.053
 -98.899,25.977
 -99.020,26.110
 -99.154,26.075
 -99.190,26.265
 -99.256,26.258
 -99.366,26.334
 -99.393,26.314
 -99.423,26.354
 -99.396,26.607
 -99.525,26.673
 -99.654,26.681
 -99.585,26.855
 -99.723,26.923
 -99.756,26.901
 -99.769,26.940
 -99.638,27.077
 -99.679,27.102
 -99.736,27.283
 -99.753,27.441
 -99.904,27.490
 -99.918,27.548
 -99.717,27.682
 -99.709,27.686
BCS
-112.739,28.007
-112.585,27.667
-112.277,27.589
-111.893,27.101
-111.058,26.099
-111.168,25.714
-110.585,24.810
-110.706,24.510
-110.399,24.610
-109.915,24.421
-109.745,24.151
-109.800,24.041
-109.641,23.639
-109.426,23.543
-109.377,23.392
-109.415,23.175
-109.959,22.831
-110.102,22.973
-110.272,23.452
-112.343,24.711
-112.382,26.234
-113.612,26.696
-114.425,27.156
-115.090,27.863
-114.189,28.003
-112.739,28.007
SIN
-106.967,25.671
-106.994,25.660
-106.97325.6302
-107.129,25.549
-107.137,25.559
-107.171,25.559
-107.178,25.505
-107.138,25.502
-107.158,25.439
-107.217,25.425
-107.169,25.328
-107.206,25.333
-107.121,25.238
-107.146,25.222
-107.125,25.183
-107.130,25.055
-107.074,25.030
-107.018,24.913
-107.001,24.927
-106.925,24.869
-106.952,24.861
-106.924,24.817
-106.902,24.828
-106.859,24.819
-106.709,24.666
-106.684,24.600
-106.649,24.530
-106.623,24.527
-106.629,24.499
-106.610,24.497
-106.600,24.481
-106.593,24.495
-106.553,24.468
-106.569,24.437
-106.598,24.417
-106.525,24.293
-106.463,24.275
-106.360,24.301
-106.344,24.358
-106.273,24.376
-106.152,24.338
-106.078,24.271
-106.069,24.224
-106.045,24.221
-105.994,24.116
-106.008,24.072
-106.000,24.054
-105.907,23.978
-105.945,23.948
-105.898,23.945
-105.857,23.906
-105.862,23.872
-105.954,23.911
-105.962,23.839
-105.909,23.739
-105.930,23.684
-105.909,23.584
-105.893,23.549
-105.886,23.589
-105.862,23.599
-105.848,23.590
-105.849,23.601
-105.815,23.609
-105.769,23.554
-105.793,23.551
-105.765,23.528
-105.758,23.502
-105.722,23.478
-105.741,23.441
-105.702,23.420
-105.729,23.375
-105.692,23.314
-105.688,23.287
-105.646,23.283
-105.650,23.256
-105.626,23.236
-105.644,23.142
-105.602,23.108
-105.578,23.114
-105.552,23.100
-105.523,23.124
-105.414,23.130
-105.392,23.083
-105.412,23.073
-105.411,23.024
-105.432,23.025
-105.453,22.976
-105.507,22.962
-105.466,22.883
-105.532,22.744
-105.498,22.653
-105.461,22.659
-105.459,22.648
-105.475,22.635
-105.473,22.625
-105.448,22.629
-105.447,22.612
-105.458,22.601
-105.434,22.585
-105.436,22.541
-105.438,22.526
-105.469,22.499
-105.506,22.527
-105.509,22.515
-105.531,22.514
-105.538,22.529
-105.625,22.578
-105.630,22.594
-105.645,22.594
-105.641,22.577
-105.660,22.584
-105.701,22.565
-105.669,22.475
-105.677,22.466
-105.707,22.467
-105.768,22.536
-105.790,22.628
-106.041,22.835
-106.186,23.010
-106.278,23.080
-106.356,23.164
-106.434,23.172
-106.467,23.218
-106.483,23.259
-106.496,23.304
-106.513,23.382
-106.604,23.461
-106.699,23.559
-106.803,23.640
-106.932,23.872
-107.151,24.066
-107.409,24.230
-107.499,24.308
-107.512,24.318
-107.515,24.322
-107.522,24.328
-107.535,24.340
-107.555,24.352
-107.586,24.371
-107.636,24.399
-107.778,24.478
-107.796,24.500
-107.907,24.572
-108.009,24.660
-108.401,25.144
-108.409,25.239
-108.508,25.288
-108.666,25.345
-108.807,25.371
-109.021,25.433
-109.419,25.628
-109.441,25.787
-109.422,25.888
-109.450,25.928
-109.436,26.019
-109.400,26.074
-109.260,26.319
-109.205,26.349
-109.167,26.308
-109.129,26.299
-109.099,26.313
-109.072,26.358
-109.010,26.404
-108.942,26.389
-108.907,26.422
-108.885,26.406
-108.855,26.433
-108.880,26.448
-108.828,26.480
-108.900,26.486
-108.872,26.552
-108.788,26.577
-108.741,26.594
-108.674,26.587
-108.683,26.635
-108.561,26.784
-108.556,26.819
-108.469,26.970
-108.423,26.975
-108.497,26.986
-108.506,27.005
-108.483,27.016
-108.490,27.036
-108.480,27.039
-108.465,27.040
-108.411,27.014
-108.355,27.026
-108.334,27.003
-108.322,27.007
-108.325,27.021
-108.317,27.033
-108.293,27.035
-108.284,27.012
-108.243,27.044
-108.225,27.025
-108.195,27.038
-108.178,27.002
-108.187,26.989
-108.236,26.956
-108.229,26.934
-108.228,26.903
-108.201,26.878
-108.210,26.903
-108.181,26.901
-108.173,26.880
-108.167,26.897
-108.143,26.912
-108.142,26.867
-108.096,26.870
-108.027,26.796
-108.038,26.773
-108.013,26.772
-108.003,26.759
-108.016,26.731
-108.013,26.689
-108.077,26.642
-108.038,26.616
-107.944,26.506
-108.012,26.438
-107.858,26.230
-107.850,26.191
-107.797,26.183
-107.778,26.135
-107.749,26.137
-107.739,26.165
-107.704,26.172
-107.636,26.156
-107.565,26.170
-107.523,26.109
-107.459,26.138
-107.407,26.141
-107.357,26.116
-107.306,26.076
-107.306,26.045
-107.280,26.003
-107.297,25.923
-107.247,25.895
-107.245,25.884
-107.062,25.758
-107.064,25.715
-107.045,25.695
-107.013,25.694
-106.991,25.714
-106.966,25.701
-106.967,25.671
DUR
-106.873,25.572
-106.812,25.576
-106.739,25.585
-106.704,25.587
-106.691,25.588
-106.659,25.568
-106.617,25.622
-106.574,25.658
-106.537,25.676
-106.523,25.693
-106.463,25.730
-106.465,25.744
-106.556,25.695
-106.556,25.838
-106.561,25.917
-106.552,25.950
-106.459,25.970
-106.448,26.005
-106.475,26.006
-106.452,26.038
-106.472,26.062
-106.455,26.096
-106.463,26.107
-106.417,26.139
-106.433,26.206
-106.313,26.349
-106.290,26.334
-106.277,26.369
-106.301,26.363
-106.299,26.395
-106.267,26.404
-106.264,26.425
-106.242,26.469
-106.255,26.508
-106.281,26.512
-106.271,26.526
-106.279,26.531
-106.242,26.544
-106.228,26.642
-106.213,26.673
-106.186,26.687
-106.190,26.701
-106.148,26.707
-106.140,26.705
-106.133,26.695
-106.130,26.711
-106.146,26.724
-106.178,26.727
-106.178,26.773
-106.121,26.779
-106.104,26.758
-106.080,26.793
-106.065,26.828
-106.048,26.846
-105.996,26.806
-105.940,26.766
-105.933,26.765
-105.921,26.764
-105.906,26.752
-105.897,26.763
-105.894,26.743
-105.876,26.737
-105.868,26.747
-105.845,26.726
-105.824,26.701
-105.775,26.660
-105.795,26.703
-105.770,26.708
-105.747,26.714
-105.733,26.685
-105.728,26.696
-105.705,26.653
-105.687,26.659
-105.670,26.634
-105.672,26.618
-105.638,26.621
-105.602,26.614
-105.621,26.686
-105.552,26.547
-105.499,26.544
-105.495,26.522
-105.476,26.509
-105.473,26.527
-105.441,26.528
-105.405,26.518
-105.369,26.534
-105.346,26.511
-105.339,26.507
-105.359,26.484
-105.318,26.462
-105.302,26.480
-105.282,26.495
-105.268,26.480
-105.269,26.461
-105.103,26.520
-105.058,26.426
-104.993,26.455
-104.959,26.452
-104.971,26.471
-104.938,26.486
-104.901,26.511
-104.863,26.508
-104.811,26.508
-104.785,26.505
-104.764,26.486
-104.746,26.492
-104.719,26.475
-104.700,26.450
-104.669,26.418
-104.619,26.370
-104.596,26.382
-104.575,26.343
-104.502,26.417
-104.492,26.430
-104.507,26.459
-104.465,26.527
-104.446,26.589
-104.434,26.610
-104.391,26.635
-104.364,26.647
-104.333,26.654
-104.304,26.711
-104.289,26.726
-104.299,26.750
-104.315,26.758
-104.317,26.800
-104.272,26.848
-104.251,26.818
-104.241,26.799
-104.230,26.775
-104.188,26.777
-104.043,26.746
-104.035,26.775
-103.994,26.778
-103.995,26.753
-103.860,26.754
-103.657,26.720
-103.639,26.694
-103.374,26.602
-103.347,26.489
-103.317,26.370
-103.257,26.291
-103.352,26.140
-103.349,25.924
-103.343,25.853
-103.333,25.835
-103.318,25.820
-103.337,25.725
-103.354,25.718
-103.339,25.708
-103.353,25.695
-103.382,25.640
-103.403,25.645
-103.407,25.627
-103.421,25.625
-103.437,25.584
-103.448,25.578
-103.466,25.547
-103.483,25.542
-103.499,25.544
